2.5819,2.9094,1.1285,1.2148,1.1593,2.8577,0.0,-1.4999,0.0,-0.0414,0.0456,0.0,0.0,-1.0
2.5822,2.9087,1.1293,1.2146,1.1592,2.8579,0.0,-2.6755,0.0,-0.0406,0.0464,0.0,3.0,-1.0
2.5523,2.9058,1.1398,1.2097,-0.0466,2.831,0.0,-7.6594,0.0323,-0.0394,0.0788,0.0,8.0,-1.0
2.5509,2.9034,1.1424,1.2087,-0.046,2.8296,0.0,-1.7596,0.0346,-0.0375,0.0818,0.0,6.0,-1.0
2.5495,2.9011,1.1451,1.2076,-0.0453,2.8283,0.0,-7.8582,0.0369,-0.0354,0.0848,0.0,8.0,-1.0
2.5482,2.8988,1.1477,1.2065,-0.0446,2.827,0.0,-1.4701,0.0391,-0.0333,0.0879,0.0,6.0,-1.0
2.5567,2.8892,1.1806,1.1938,1.1399,2.8326,-0.0321,-4.5553,0.0429,-0.0,0.1214,0.0,1.0,-1.0
2.5515,2.8881,1.1823,1.193,-0.0332,2.8282,-0.0397,-7.4444,0.0485,-0.0,0.127,0.0,0.0,-1.0
2.5462,2.8823,1.1841,1.1922,-0.0333,2.8236,-0.0452,-10.8178,0.0542,-0.0,0.1327,0.0,0.0,-1.0
2.5383,2.8739,1.1868,1.191,-0.0334,2.8168,-0.0488,-13.8249,0.0627,-0.0,0.1412,0.0,2.0,-1.0
2.5306,2.8655,1.1895,1.1897,-0.0335,2.8101,-0.055,-8.0058,0.071,-0.0,0.1495,0.0,8.0,-1.0
2.5213,2.8555,1.1927,1.1883,-0.0336,2.8022,-0.0696,1.3465,0.081,-0.0,0.1595,0.0,2.0,-1.0
2.5137,2.8474,1.1955,1.187,-0.0337,2.7958,-0.0835,2.9603,0.0892,-0.0,0.1677,0.0,5.0,-1.0
2.5046,2.8376,1.1988,1.1856,-0.0338,2.7881,-0.0927,6.516,0.099,-0.0,0.1775,0.0,7.0,-1.0
2.4937,2.8258,1.203,1.1838,-0.034,2.7789,-0.0999,3.7323,0.1108,-0.0,0.1893,0.0,5.0,-1.0
1.2078,2.4813,2.8124,2.7685,1.1818,-0.0341,-0.0903,5.4239,0.1242,-0.0,0.2026,0.0,7.0,-1.0
1.2131,2.468,2.798,2.7575,1.1796,-0.0343,-0.0903,5.4067,0.1386,-0.0,0.2171,0.0,6.0,-1.0
1.2189,2.4539,2.7828,2.7459,1.1772,-0.0345,-0.0754,-1.3052,0.1538,-0.0,0.2323,0.0,0.0,-1.0
1.2238,2.4424,2.7704,2.7365,1.1752,-0.0347,-0.0658,-4.3068,0.1662,-0.0,0.2447,0.0,7.0,-1.0
1.2287,2.4311,2.7581,2.7273,1.1733,-0.0348,-0.0637,-3.3142,0.1785,-0.0,0.257,0.0,0.0,-1.0
1.2339,2.4193,2.7452,2.7178,1.1712,-0.035,-0.0621,-8.8154,0.1914,-0.0,0.2699,0.0,3.0,-1.0
1.2395,2.4068,2.7317,2.7078,1.169,-0.0351,-0.0596,-10.6266,0.205,-0.0,0.2834,0.0,6.0,-1.0
1.2442,2.3966,2.7206,2.6997,1.1672,-0.0353,-0.0596,-13.4368,0.216,-0.0,0.2945,0.0,5.0,-1.0
1.2493,2.3857,2.7088,2.6912,1.1653,-0.0354,-0.0649,-6.607,0.2278,-0.0,0.3063,0.0,0.0,-1.0
1.2539,2.3762,2.6984,2.6837,1.1636,-0.0356,-0.078,-11.9485,0.2382,-0.0,0.3167,0.0,4.0,-1.0
1.2586,2.3665,2.6879,2.6762,1.1618,-0.0357,-0.079,-13.8218,0.2487,-0.0,0.3272,0.0,0.0,-1.0
1.2634,2.3567,2.6772,2.6686,1.16,-0.0359,-0.0751,-16.4175,0.2595,-0.0,0.3379,0.0,8.0,-1.0
1.2985,2.3611,2.6659,2.6735,1.145,-0.0232,-0.0772,-10.7725,0.2698,0.0341,0.3736,0.0,5.0,-1.0
1.3071,2.3546,2.6564,2.6688,1.1415,-0.0215,-0.089,-5.5777,0.2792,0.039,0.3841,0.0,5.0,-1.0
1.3167,2.3476,2.646,2.6638,1.1375,-0.0194,-0.1015,0.9481,0.2894,0.0446,0.3958,0.0,7.0,-1.0
1.3255,2.3406,2.6361,2.6588,1.1339,-0.0177,-0.1084,-2.9274,0.2993,0.0493,0.4068,0.0,5.0,-1.0
1.3333,2.333,2.6259,2.6534,1.1307,-0.0164,-0.0988,-0.1485,0.3094,0.0529,0.4175,0.0,0.0,-1.0
1.3407,2.3254,2.616,2.6479,1.1277,-0.0153,-0.0971,-4.7197,0.3192,0.0559,0.4278,0.0,3.0,-1.0
1.3468,2.3163,2.6054,2.6414,1.1253,-0.0149,-0.0864,-11.0039,0.3299,0.0571,0.4385,0.0,4.0,-1.0
1.3537,2.308,2.595,2.6355,1.1225,-0.0142,-0.0834,-9.6123,0.3402,0.0592,0.449,0.0,1.0,-1.0
1.3622,2.3005,2.5847,2.6303,1.119,-0.0127,-0.0835,-8.0929,0.3505,0.0633,0.4601,0.0,8.0,-1.0
1.371,2.2926,2.5739,2.6249,1.1153,-0.0111,-0.0808,-3.9011,0.3612,0.0673,0.4715,0.0,3.0,-1.0
1.3793,2.2849,2.5635,2.6197,1.1119,-0.0097,-0.0854,-6.1963,0.3716,0.071,0.4825,0.0,4.0,-1.0
1.387,2.2762,2.5525,2.6137,1.1088,-0.0088,-0.0831,-8.1116,0.3826,0.0735,0.4938,0.0,5.0,-1.0
1.3958,2.2686,2.5419,2.6087,1.1051,-0.0073,-0.0833,-2.6376,0.3931,0.0775,0.5051,0.0,8.0,-1.0
