2.4913,2.7826,1.3023,1.1439,-0.002,2.7737,480.0813,-20.3857,0.1524,0.0904,15.8768,0.0,7.0,-1.0
2.4479,2.718,1.3596,1.1197,1.5597,2.7387,392.7813,-8.3413,0.2171,0.1261,15.9508,0.0,2.0,-1.0
2.3687,2.6121,1.4364,1.0866,1.5458,2.68,538.4714,-22.9966,0.3237,0.1614,16.0634,0.0,3.0,-1.0
2.2791,2.481,1.548,1.038,1.5222,2.6188,704.645,-8.6885,0.4569,0.2165,16.208,0.0,5.0,-1.0
1.6774,2.1856,2.3366,2.5601,0.9796,1.4933,774.8342,2.8476,0.6054,0.277,16.3684,0.0,5.0,-1.0
2.0786,1.8012,2.1812,0.9212,2.498,1.4697,794.9111,0.9292,0.7648,0.3161,16.5329,0.0,1.0,-1.0
1.9701,1.9265,2.022,0.8589,2.4393,1.4469,799.6912,13.259,0.9285,0.3459,16.6993,0.0,5.0,-1.0
1.8519,2.0404,1.8593,0.7987,2.3791,1.4333,808.2162,11.4833,1.0932,0.3508,16.8645,0.0,1.0,-1.0
1.7282,2.1587,1.688,0.7317,2.3195,1.4229,821.0254,25.1357,1.2654,0.3447,17.0369,0.0,5.0,-1.0
1.5193,2.2618,1.5962,1.4283,2.2589,0.6682,835.3043,22.8335,1.4311,0.3118,17.2062,0.0,4.0,-1.0
1.3509,2.3582,1.4567,1.4501,2.1976,0.6031,856.1343,10.1788,1.5938,0.2586,17.3776,0.0,0.0,-1.0
1.1826,2.3235,1.3293,1.4729,-0.8689,0.5214,835.5347,-1.4286,1.758,0.2116,17.5484,0.0,3.0,-1.0
1.0157,1.2375,2.2353,1.4757,0.4126,-0.931,832.6343,0.6403,1.9238,0.1925,17.7157,0.0,1.0,-1.0
0.8644,1.1857,2.147,1.4577,0.2943,-0.9877,754.5923,13.6118,2.0761,0.1935,17.8682,0.0,8.0,-1.0
0.7775,1.1636,2.0998,1.4446,0.2222,-1.0224,456.1014,24.9668,2.1636,0.1939,17.9559,0.0,2.0,-10.0
0.6814,1.1282,2.0683,1.4541,0.144,-1.0661,437.4066,37.25,2.2582,0.1753,18.0523,0.0,8.0,-10.0
1.1471,2.6811,2.8361,2.9436,1.2121,1.1827,-91.7813,2.1857,-0.0904,-0.0,20.7399,0.0,8.0,-1.0
2.6936,2.7992,1.1876,1.1976,1.1764,2.9485,-6.0621,21.1604,-0.0882,0.0408,20.7399,0.0,5.0,-1.0
2.676,2.8003,1.1999,1.1918,1.168,2.9317,93.1409,31.2422,-0.0661,0.0489,20.7643,0.0,2.0,-1.0
2.6109,2.8362,1.2055,1.1861,1.148,2.8763,277.3849,16.4936,0.0,0.0387,20.8348,0.0,6.0,-1.0
2.61,2.8384,1.2032,1.1869,1.1483,2.8758,185.1938,18.332,0.0,0.0363,20.8392,0.0,7.0,-1.0
2.5581,2.8621,1.2188,1.1789,1.1305,2.8314,141.4984,18.4271,0.056,0.036,20.8959,0.0,1.0,-1.0
1.2148,2.4639,2.7936,2.7541,1.1789,-0.0344,395.2796,32.1522,0.143,-0.0,21.0038,0.0,5.0,-1.0
1.2594,2.3647,2.686,2.6748,1.1615,-0.0357,503.1453,43.869,0.2507,-0.0,21.1115,0.0,8.0,-1.0
1.2907,2.3039,2.6195,2.6288,1.15,-0.0367,257.4814,55.7655,0.3172,-0.0,21.178,0.0,8.0,-1.0
1.3089,2.2708,2.5832,2.6046,1.1435,-0.0372,111.0996,40.761,0.3535,-0.0,21.2143,0.0,3.0,-1.0
1.3237,2.245,2.5548,2.5862,1.1382,-0.0376,60.1329,27.1178,0.3819,-0.0,21.2427,0.0,3.0,-1.0
1.3326,2.2297,2.538,2.5755,1.135,-0.0378,42.8931,26.9402,0.3987,-0.0,21.2595,0.0,4.0,-1.0
1.3802,2.2379,2.5229,2.5855,1.1132,-0.0192,12.7441,29.6837,0.4125,0.0476,21.3122,0.0,7.0,-1.0
1.4032,2.2361,2.5108,2.5858,1.1029,-0.0114,-9.1338,42.9199,0.4243,0.0673,21.3276,0.0,8.0,-1.0
1.4235,2.2315,2.4975,2.5837,1.094,-0.0052,-2.3008,41.3096,0.4375,0.083,21.3276,0.0,7.0,-1.0
1.4451,2.2221,2.4795,2.5784,1.0846,1.5703,25.5493,26.6151,0.4555,0.0972,21.3469,0.0,6.0,-1.0
1.4624,2.2113,2.4622,2.5718,1.0772,1.5665,56.0014,25.8941,0.4728,0.1066,21.3672,0.0,1.0,-1.0
1.4863,2.1578,2.406,2.5369,1.0684,1.57,230.4567,42.039,0.5289,0.098,21.424,0.0,8.0,-1.0
1.5094,2.1148,2.3594,2.5097,1.0597,-0.0012,202.5945,53.3526,0.5755,0.0933,21.4713,0.0,2.0,-1.0
1.523,2.0395,2.2928,2.4608,1.0584,-0.0162,306.6053,65.5073,0.6425,0.0588,21.5467,0.0,8.0,-1.0
1.5381,1.9917,2.2483,2.4309,1.0551,-0.0245,213.4223,51.1596,0.6873,0.041,21.5951,0.0,6.0,-1.0
1.5581,1.9614,2.2149,2.4135,1.0479,-0.026,124.021,39.7054,0.7208,0.0383,21.629,0.0,6.0,-1.0
1.5848,1.9432,2.1871,2.4052,1.0359,-0.0213,74.0903,28.5675,0.7483,0.0494,21.6589,0.0,6.0,-1.0
1.6142,1.9322,2.163,2.4018,1.0215,-0.0131,62.6112,16.7196,0.7721,0.0676,21.6889,0.0,6.0,-1.0
1.6447,1.9263,2.142,2.4016,1.006,-0.0029,59.8208,18.7758,0.793,0.0899,21.7194,0.0,4.0,-1.0
1.6706,1.9178,2.1215,2.3991,0.9931,1.566,77.2238,6.1389,0.8135,0.1061,21.7457,0.0,3.0,-1.0
1.7017,1.9014,2.092,2.3922,0.978,1.5588,138.7741,-6.0057,0.8431,0.1212,21.7796,0.0,0.0,-1.0
1.7813,1.8331,1.9963,2.3597,0.9406,1.5492,450.8404,-17.7755,0.9391,0.1392,21.8772,0.0,3.0,-1.0
1.864,1.7472,1.8991,1.5306,0.8809,2.3216,673.8045,-29.1416,1.0724,0.1709,22.0143,0.0,0.0,-1.0
1.6986,1.6664,2.07,1.4872,0.7849,2.2892,785.0741,-27.4701,1.2423,0.2378,22.1973,0.0,4.0,-1.0
1.5573,1.6163,2.2278,1.4357,0.6896,2.2681,804.4211,-40.9895,1.3918,0.3058,22.3615,0.0,3.0,-1.0
1.4593,2.3526,1.6002,1.3825,2.2588,0.6115,756.233,-50.3421,1.5014,0.3691,22.4882,0.0,6.0,-1.0
1.3989,2.2878,1.6126,1.3269,-0.7455,0.5498,527.9609,-35.756,1.5774,0.4338,22.5887,0.0,2.0,-1.0
1.3254,2.1646,1.6302,1.2539,-0.7508,0.4743,599.2132,-50.7204,1.6755,0.5091,22.7127,0.0,3.0,-1.0
1.2611,2.0354,1.6629,1.1669,-0.7545,0.3982,611.6519,-62.0133,1.7753,0.5916,22.8422,0.0,6.0,-1.0
1.6862,1.2303,1.9625,0.3569,1.1138,-0.7564,355.7884,-60.8142,1.8309,0.6388,22.9153,0.0,4.0,-1.0
1.7011,1.2164,1.9234,0.3355,1.0839,-0.7568,178.4936,-74.5104,1.8599,0.6651,22.9545,0.0,6.0,-1.0
1.7278,1.2219,1.8933,0.3233,1.0565,-0.7486,161.6232,-85.4845,1.8712,0.6971,22.9889,0.0,0.0,-1.0
1.264,1.8219,1.8165,0.9863,-0.7135,0.3014,454.1879,-97.2922,1.8807,0.7935,23.0858,0.0,3.0,-1.0
1.3486,1.7325,1.9534,0.8983,-0.6509,0.2801,685.6348,-109.0765,1.88,0.9361,23.2285,0.0,0.0,-1.0
1.4681,1.657,1.9789,0.8212,-0.5667,1.4009,770.4575,-121.0373,1.8603,1.0963,23.39,0.0,3.0,-1.0
1.6119,1.6194,1.8157,0.7693,-0.4689,1.4115,781.2914,-132.6327,1.8137,1.254,23.5548,0.0,0.0,-1.0
1.6351,1.6595,1.7743,-0.3664,1.4463,0.7452,811.62,-130.8439,1.7317,1.4,23.7228,0.0,1.0,-1.0
1.5312,1.6816,1.9231,1.4944,-0.2807,0.737,749.1584,-130.9728,1.6425,1.52,23.8723,0.0,7.0,-1.0
1.4637,1.7112,2.003,1.5235,-0.2366,0.733,432.3816,-144.0633,1.5948,1.5846,23.9527,0.0,3.0,-1.0
1.4319,1.7444,2.0531,1.5511,-0.2141,0.7379,257.2464,-129.3861,1.5538,1.6151,24.0043,0.0,2.0,-1.0
1.8036,1.363,2.1541,-0.1678,-1.5373,0.7416,469.0882,-143.8433,1.48,1.6845,24.1059,0.0,0.0,-1.0
1.2799,2.291,1.8933,-1.4542,0.748,-0.1113,569.9668,-142.4368,1.3767,1.7755,24.2437,0.0,7.0,-1.0
1.2506,2.3511,1.9384,-1.4118,0.7527,-0.0898,413.2312,-134.4917,1.3276,1.8119,24.3049,0.0,2.0,-1.0
1.1996,2.4551,2.0132,-1.3371,0.7576,-0.0527,494.434,-120.8009,1.2479,1.8797,24.4097,0.0,2.0,-1.0
1.132,2.4264,2.0855,-1.2538,0.2729,-0.0071,585.3515,-135.2448,1.1728,1.971,24.5283,0.0,6.0,-1.0
1.0937,2.3721,2.1271,-1.2022,0.2551,1.5517,368.7081,-133.8371,1.1316,2.0265,24.5974,0.0,4.0,-1.0
1.0728,2.333,2.1594,-1.1631,0.2438,1.5355,247.1566,-120.5464,1.1002,2.0619,24.6447,0.0,2.0,-1.0
1.0265,2.2579,2.222,-1.0799,0.2159,1.5007,461.0049,-109.2795,1.0417,2.1414,24.7435,0.0,2.0,-1.0
0.949,2.1555,2.3131,-0.9377,0.16,1.4425,691.9266,-110.4475,0.9642,2.2816,24.9039,0.0,4.0,-1.0
2.0778,0.8976,2.3927,0.108,-0.8026,1.3963,759.8336,-101.0111,0.902,2.4012,25.0387,0.0,2.0,-1.0
2.0013,0.8527,2.4862,0.0399,-0.6285,1.3438,768.8342,-87.6157,0.8359,2.5454,25.1975,0.0,5.0,-1.0
1.9664,0.8018,2.5598,1.6105,-0.4427,1.2867,814.191,-102.9602,0.8011,2.7032,25.36,0.0,0.0,-10.0
1.9434,0.7824,2.5719,1.6941,-0.2356,0.8759,828.5133,-101.2685,0.7649,2.8641,25.525,0.0,4.0,-10.0
1.9223,0.8159,2.391,1.7966,1.56,0.8424,814.7958,-85.7332,0.7098,3.0555,25.7243,0.0,2.0,-1.0
1.9289,0.8511,2.2845,1.8609,1.4173,0.8153,758.9902,-85.3476,0.6845,3.1768,25.8483,0.0,7.0,-1.0
1.9377,0.8859,2.2104,1.9057,1.3253,0.7948,457.5525,-87.1886,0.6663,3.262,25.9355,0.0,4.0,-1.0
1.9397,0.9103,2.1702,1.929,1.2828,0.7853,217.3443,-100.5351,0.6528,3.3052,25.9809,0.0,6.0,-1.0
1.9275,0.9385,2.1377,1.9446,1.2652,0.7848,106.4078,-98.9504,0.6306,3.3291,26.0139,0.0,4.0,-1.0
1.9147,0.9601,2.1156,1.9543,1.2587,0.7869,79.4241,-89.0369,0.6119,3.3415,26.0365,0.0,5.0,-1.0
1.9096,0.984,2.0855,1.9703,1.2384,0.7835,126.5634,-89.215,0.5955,3.3678,26.0686,0.0,1.0,-1.0
1.9254,1.0273,2.0197,2.0104,1.173,0.7625,344.2369,-75.6749,0.5785,3.4446,26.1474,0.0,8.0,-1.0
1.9334,1.0626,1.973,2.0379,1.1345,0.7494,269.183,-89.7997,0.5625,3.4957,26.201,0.0,6.0,-1.0
1.099,1.929,1.9372,1.1051,0.7392,2.0628,227.296,-101.6891,0.5437,3.5402,26.2494,0.0,0.0,-1.0
1.1717,1.8422,1.9587,1.0429,0.7115,2.1136,476.193,-113.251,0.5134,3.6368,26.3507,0.0,0.0,-1.0
1.2863,1.7179,1.9848,0.9766,0.6745,2.1837,680.6967,-111.4134,0.4598,3.7669,26.4915,0.0,4.0,-1.0
1.4131,1.5888,2.012,0.9261,0.6361,2.2544,705.5754,-110.9028,0.3961,3.8959,26.6354,0.0,7.0,-1.0
1.4906,1.512,2.0207,0.9084,0.6182,2.2946,360.4457,-111.0771,0.3503,3.9634,26.7171,0.0,4.0,-1.0
1.4796,1.5232,2.0195,0.6141,0.9054,2.311,194.5758,-101.4593,0.3274,3.9871,26.7502,0.0,5.0,-1.0
1.4586,1.5444,2.0193,0.6112,0.9033,2.3216,88.3348,-88.2525,0.3127,4.0027,26.7716,0.0,5.0,-1.0
